client_id,total_spending,avg_transaction,transaction_count,Chip Transaction,Online Transaction,Swipe Transaction,past_3_months_sum,past_6_months_sum,past_9_months_sum,past_3_months_avg,past_6_months_avg,past_9_months_avg,past_3_months_max,past_3_months_min,past_6_months_max,past_6_months_min,past_9_months_max,past_9_months_min,rate_of_change_3m,rate_of_change_6m,rate_of_change_9m,spending_volatility_3m,spending_volatility_6m,spending_volatility_9m,num_unique_merchants,category_diversity,top_5_merchant_categories,avg_time_between_transactions_seconds,spending_consistency_3m,spending_consistency_6m,spending_consistency_9m,chip_transaction_ratio,online_transaction_ratio,swipe_transaction_ratio,absolute_change_3m_vs_6m,absolute_change_6m_vs_9m,growth_rate_3m_vs_6m,growth_rate_6m_vs_9m,proportion_recent_3m_vs_6m,proportion_recent_6m_vs_9m,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,debt_to_income_ratio
52,126603.12,72.92806451612903,1736,1515,82,139,37368.95,77602.42,114749.39,12456.316666666666,12933.736666666666,12749.932222222222,13529.87,11784.68,14575.039999999999,11784.68,14575.039999999999,11704.03,1.7619592797270036,4.7356367799542785,7.481189397976477,939.4545168518449,1047.3831636352902,1041.6393422122865,142,50,"['Grocery Stores, Supermarkets', 'Drug Stores and Pharmacies', 'Wholesale Clubs', 'Department Stores', 'Eating Places and Restaurants']",15104.334293948126,0.29516610649089847,0.6129581956590011,0.9063709488360161,0.8726958525345622,0.04723502304147465,0.08006912442396313,-2864.520000000004,40455.45,-0.07119743835170078,1.0890645993468646,0.4815436168098881,0.6762774076620364,56,66,1963,4,Female,13 Rose Boulevard,41.56,-73.59,31288.0,63796.0,82173.0,730,3,1.2880588124647314
53,64946.99,30.334885567491824,2141,506,930,705,18763.7,38039.61,57758.53,6254.566666666667,6339.935,6417.614444444444,7050.44,5660.67,7315.32,5130.37,7315.32,5130.37,2.1001108616311366,5.284848304610093,8.54277920691803,716.5619956663438,860.6495469062892,725.1828714040192,87,50,"['Tolls and Bridge Fees', 'Service Stations', 'Miscellaneous Food Stores', 'Money Transfer', 'Telecommunication Services']",12249.308411214954,0.28890792321553316,0.5857024320911562,0.889318042298804,0.23633815973843997,0.43437645959831855,0.3292853806632415,-512.2099999999991,18320.690000000002,-0.026572545731952446,0.9290919583831165,0.4932674125733676,0.6585972669318281,49,68,1970,12,Female,7406 Mill Avenue,38.62,-120.62,19471.0,39700.0,59062.0,701,3,1.4877078085642317
55,25259.41,22.118572679509633,1142,1008,26,108,6096.84,14436.439999999999,22439.53,2032.28,2406.0733333333333,2493.281111111111,2243.98,1724.93,3188.4900000000002,1724.93,3357.96,1724.93,1.8651506393537385,5.78426451997951,9.545238800148502,272.42414999408624,520.4779565232967,534.1213861671439,85,46,"['Eating Places and Restaurants', 'Fast Food Restaurants', 'Telecommunication Services', 'Utilities - Electric, Gas, Water, Sanitary', 'Miscellaneous Food Stores']",22982.156003505697,0.24136905810547438,0.5715272051089079,0.8883631882138181,0.882661996497373,0.02276707530647986,0.09457092819614711,-2242.7599999999984,6433.3499999999985,-0.2689289654180055,0.8038582597471724,0.422322954966737,0.643348590634474,61,68,1958,3,Female,3374 Littlewood Street,37.92,-122.34,21869.0,44583.0,85531.0,717,5,1.9184666801247112
57,41882.03,41.42634025717112,1011,915,53,43,12257.91,23800.190000000002,37535.68,4085.97,3966.6983333333337,4170.631111111111,4495.65,3409.02,4495.65,3042.5099999999998,5748.89,3042.5099999999998,1.7266157285375865,4.2940486915129075,7.349333244358435,590.5642462086586,593.0934231777201,767.2938035466669,81,40,"['Department Stores', 'Money Transfer', 'Wholesale Clubs', 'Drug Stores and Pharmacies', 'Grocery Stores, Supermarkets']",25940.673267326732,0.2926770741532824,0.5682673452074792,0.8962239891428376,0.9050445103857567,0.05242334322453017,0.04253214638971316,715.6299999999974,10064.700000000004,0.062000748552278884,0.7327514344227986,0.5150341236771638,0.6340684383498582,28,66,1992,2,Female,9706 Mountain View Street,32.33,-111.05,21494.0,43826.0,84935.0,823,1,1.9380048373111851
58,46311.04,56.13459393939394,825,434,363,28,15122.370000000003,27928.61,41297.91,5040.790000000001,4654.768333333333,4588.656666666667,5835.85,4210.5,5835.85,4013.53,5835.85,3547.61,2.5915853224082657,5.633086331789574,8.808314926968295,813.2475147825546,700.1681820653282,699.7411713983965,107,51,"['Taxicabs and Limousines', 'Insurance Sales, Underwriting', 'Utilities - Electric, Gas, Water, Sanitary', 'Automotive Service Shops', 'Antique Shops']",31734.393203883494,0.3265392010198864,0.6030659212144663,0.8917508654523846,0.526060606060606,0.44,0.03393939393939394,2316.1300000000047,14559.309999999998,0.18085948724996603,1.0890106437883804,0.5414651857002551,0.6762717532194729,38,66,1981,4,Female,6561 George Avenue,38.81,-90.96,25756.0,52512.0,95640.0,706,2,1.8212979890310785
59,25745.08,26.216985743380857,982,947,32,3,8274.869999999999,16865.420000000002,23380.27,2758.2899999999995,2810.9033333333336,2597.807777777778,2831.97,2611.17,3371.76,2461.7400000000002,3371.76,1518.6399999999999,1.9221959720736086,4.9558714990482855,7.2565322258831175,127.40971391538599,309.88590620850505,523.1533582463602,63,35,"['Wholesale Clubs', 'Utilities - Electric, Gas, Water, Sanitary', 'Drug Stores and Pharmacies', 'Grocery Stores, Supermarkets', 'Money Transfer']",26691.13149847095,0.3214155869781721,0.6550929342616143,0.9081451679311153,0.9643584521384929,0.032586558044806514,0.003054989816700611,-315.68000000000393,10350.570000000003,-0.03674735610641966,1.5887656661319918,0.4906412054962164,0.7213526618811503,85,69,1934,8,Female,726 Oak Avenue,32.78,-108.26,16654.0,25066.0,424.0,695,7,0.01691534349317801
60,51889.8,61.70011890606421,841,653,44,144,14063.42,29243.91,46178.020000000004,4687.806666666666,4873.985,5130.891111111112,4952.86,4274.35,5603.65,4274.35,6152.45,4274.35,2.2901891515669046,5.841720963421338,9.803518663656464,362.78315428549126,427.612996516708,560.3937065457737,105,49,"['Grocery Stores, Supermarkets', 'Drug Stores and Pharmacies', 'Wholesale Clubs', 'Service Stations', 'Department Stores']",31194.85714285714,0.27102474860184467,0.5635772348322792,0.8899248021769212,0.7764565992865636,0.052318668252080855,0.17122473246135553,-1117.0699999999997,12309.799999999996,-0.07358589874239896,0.7269233517439058,0.48090080977543703,0.6332863557164209,47,64,1972,8,Female,467 Birch Avenue,43.23,-77.06,16703.0,34057.0,59247.0,655,4,1.7396423642716623
61,64359.8,63.097843137254905,1020,800,58,162,17138.1,39504.07000000001,59171.149999999994,5712.7,6584.011666666668,6574.572222222221,5821.95,5619.19,8761.75,5619.19,8761.75,4826.73,2.008288631129585,5.934236856147842,9.386442945009268,102.29230225189576,1361.0348640709642,1416.0767332738171,110,43,"['Utilities - Electric, Gas, Water, Sanitary', 'Department Stores', 'Eating Places and Restaurants', 'Grocery Stores, Supermarkets', 'Insurance Sales, Underwriting']",25714.033366045143,0.26628578709069944,0.6138003847121962,0.9193805760738845,0.7843137254901961,0.056862745098039215,0.1588235294117647,-5227.87000000001,19836.99000000002,-0.23374215381671382,1.0086393099534874,0.4338312482739119,0.6676238335743012,44,65,1976,2,Female,4121 Mountain View Boulevard,41.05,-73.74,45812.0,93406.0,151935.0,801,3,1.626608569042674
62,32852.49,30.30672509225092,1084,760,34,290,10168.48,20061.85,29653.15,3389.4933333333333,3343.6416666666664,3294.7944444444447,4223.91,2112.39,4223.91,2112.39,4223.91,2112.39,1.6534452974547122,4.235101169569279,6.737932456199866,1123.2131548523341,735.375006412828,686.0011941336383,111,48,"['Eating Places and Restaurants', 'Fast Food Restaurants', 'Utilities - Electric, Gas, Water, Sanitary', 'Automotive Service Shops', 'Grocery Stores, Supermarkets']",24166.759002770083,0.30951930888648016,0.6106645188842611,0.9026149920447432,0.7011070110701108,0.03136531365313653,0.26752767527675275,275.1100000000006,10470.549999999996,0.02780751149507199,1.0916716190714495,0.5068565461310897,0.6765503833488178,78,68,1941,11,Female,9911 Rose Street,41.13,-124.04,15296.0,22290.0,9235.0,716,6,0.41431135038133693
63,26633.04,20.47120676402767,1301,680,611,10,8035.51,15738.66,24000.46,2678.5033333333336,2623.11,2666.717777777778,2871.48,2299.28,2920.43,2291.58,3576.12,2191.53,1.8049602932193036,4.49390348197923,7.3778549611658955,328.43427901687323,296.8739866003755,437.9891712639073,71,36,"['Telecommunication Services', 'Automotive Service Shops', 'Discount Stores', 'Miscellaneous Food Stores', 'Service Stations']",20144.492307692308,0.3017120839378456,0.5909449315586955,0.901153604695521,0.5226748654880861,0.46963873943120676,0.007686395080707148,332.3600000000006,7476.860000000001,0.04314598573310935,0.9049916483090854,0.5105587133847481,0.6557649311721525,40,64,1979,12,Male,390 Tenth Street,40.72,-74.17,17370.0,35418.0,51741.0,660,6,1.4608673555819076
64,50054.72,59.02679245283019,848,711,120,17,12905.59,30799.79,45660.520000000004,4301.863333333334,5133.298333333333,5073.391111111112,4791.87,3369.58,6811.55,3369.58,6811.55,3369.58,2.8300292618071095,8.140542738264116,12.550804551309065,807.733680388117,1189.7679533323574,1038.17090469783,126,51,"['Telecommunication Services', 'Utilities - Electric, Gas, Water, Sanitary', 'Betting (including Lottery Tickets, Casinos)', 'Tolls and Bridge Fees', 'Money Transfer']",30962.7626918536,0.2578296312515583,0.615322391175098,0.9122120751050051,0.8384433962264151,0.14150943396226415,0.020047169811320754,-4988.610000000001,15939.059999999998,-0.2787836282147288,1.0725623842166567,0.4190155192616573,0.6745387481351505,39,68,1980,3,Female,95 12th Avenue,34.0,-118.03,25242.0,51465.0,0.0,702,2,0.0
65,29028.77,39.548732970027245,734,600,47,87,9163.21,17187.15,26768.43,3054.403333333333,2864.525,2974.27,3619.93,2426.79,3658.7000000000003,1805.65,3658.7000000000003,1805.65,2.7758561721450965,6.082256808376497,10.030385818303191,598.9881722816684,730.8420562542909,604.5618801868011,92,46,"['Insurance Sales, Underwriting', 'Doctors, Physicians', 'Drinking Places (Alcoholic Beverages)', 'Utilities - Electric, Gas, Water, Sanitary', 'Cable, Satellite, and Other Pay Television Services']",35741.173260572985,0.3156596025253567,0.5920729676110976,0.9221344893359243,0.8174386920980926,0.06403269754768393,0.11852861035422343,1139.2699999999968,7605.870000000003,0.14198386328910684,0.793826085867442,0.5331430749135254,0.6420679135832771,51,72,1968,10,Female,4514 Elm Street,33.99,-81.08,16928.0,34517.0,74143.0,645,2,2.1480140220760786
68,57237.95,57.35265531062124,998,899,47,52,18081.77,34386.82,50495.72,6027.256666666667,5731.136666666666,5610.635555555556,6577.42,5736.8,6611.17,4731.83,6611.17,4731.83,2.135086821960798,4.962119097363699,7.7551421314076165,476.7034304820287,785.1267753851395,682.9859016134798,86,48,"['Money Transfer', 'Grocery Stores, Supermarkets', 'Wholesale Clubs', 'Drug Stores and Pharmacies', 'Department Stores']",26288.846539618855,0.3159052691439858,0.6007695942988874,0.8822069972806504,0.9008016032064128,0.047094188376753505,0.052104208416833664,1776.7200000000012,18277.92,0.10896746713441541,1.1346473067683078,0.5258343167527558,0.6809848438639948,42,70,1977,10,Male,58 Birch Lane,41.55,-90.6,20599.0,41997.0,0.0,704,3,0.0
69,20814.75,29.56640625,704,619,27,58,5138.49,12368.05,18463.7,1712.83,2061.3416666666667,2051.5222222222224,1965.78,1386.85,2921.72,1386.85,2921.72,1386.85,1.6139700271647897,5.2916755689853385,8.392556644181955,296.29381009396866,523.0025930114176,488.332616046117,81,40,"['Money Transfer', 'Wholesale Clubs', 'Service Stations', 'Miscellaneous Food Stores', 'Drug Stores and Pharmacies']",37240.54054054054,0.24686772601160234,0.5941964232095028,0.8870488475720343,0.8792613636363636,0.03835227272727273,0.08238636363636363,-2091.0699999999997,6272.399999999998,-0.2892389025058233,1.0289960873737822,0.41546484692413116,0.6698576125045359,54,67,1965,10,Female,3067 First Street,40.52,-81.47,18794.0,38318.0,93284.0,748,6,2.434469439949893
73,43298.64,75.96252631578948,570,202,58,310,13610.59,26975.68,39154.86,4536.863333333334,4495.946666666667,4350.54,5117.42,3569.21,5117.42,3569.21,5117.42,3059.85,2.8133340431075786,6.557885358384628,9.970175473003831,843.576566194992,716.992285862733,750.7808774869004,90,47,"['Money Transfer', 'Telecommunication Services', 'Grocery Stores, Supermarkets', 'Drug Stores and Pharmacies', 'Wholesale Clubs']",46036.34446397188,0.31434220566742976,0.6230144872910558,0.9042976869481352,0.3543859649122807,0.10175438596491228,0.543859649122807,245.5,14796.5,0.01836875022914164,1.2149011674020747,0.5045503950224796,0.6889484472681041,48,73,1971,12,Male,2193 Sixth Avenue,41.71,-73.96,26227.0,53478.0,73030.0,674,3,1.3656082875201017
74,23516.14,40.82663194444444,576,251,6,319,7499.9800000000005,13415.5,21405.93,2499.9933333333333,2235.9166666666665,2378.4366666666665,2982.14,2014.39,2982.14,1736.35,3285.62,1736.35,2.7232015647416836,5.659832505125621,9.62650728011954,483.8842599561724,441.5976266995403,520.8399050572066,66,32,"['Eating Places and Restaurants', 'Fast Food Restaurants', 'Utilities - Electric, Gas, Water, Sanitary', 'Money Transfer', 'Automotive Service Shops']",45582.46956521739,0.31892904192609844,0.5704805295426886,0.9102654602328444,0.4357638888888889,0.010416666666666666,0.5538194444444444,1584.460000000001,5425.07,0.26784796602834593,0.678945939079624,0.559053333830271,0.6267188578118307,54,74,1965,5,Female,1444 Plum Boulevard,38.86,-104.76,20579.0,41957.0,151027.0,783,3,3.5995662225611937
75,35060.5,39.13002232142857,896,383,347,166,10848.41,21455.58,31249.26,3616.1366666666668,3575.9300000000003,3472.14,4443.91,3049.41,4443.91,3049.41,4443.91,2732.35,2.557543918331743,6.035977451375841,9.24764134701467,732.9847093448353,554.0342278235164,584.8098016021961,74,39,"['Tolls and Bridge Fees', 'Money Transfer', 'Utilities - Electric, Gas, Water, Sanitary', 'Department Stores', 'Drug Stores and Pharmacies']",29261.22905027933,0.3094197173457309,0.6119587570057473,0.8912953323540737,0.42745535714285715,0.3872767857142857,0.18526785714285715,241.23999999999796,11661.900000000005,0.02274310678531588,1.1907577131374527,0.5056218475566728,0.6865948185653037,80,66,1939,12,Female,6328 Forest Street,29.76,-95.38,18528.0,22326.0,1620.0,564,4,0.07256113947863478
77,80020.17,74.71537815126051,1071,793,54,224,24021.66,47676.299999999996,71368.76,8007.22,7946.049999999999,7929.862222222222,10414.71,6515.5199999999995,10414.71,6515.5199999999995,10414.71,6515.5199999999995,1.3065126153296638,3.5777846910763715,5.8526881689456545,2104.7385008831848,1376.1165177702062,1116.647239840964,104,52,"['Money Transfer', 'Chiropractors', 'Wholesale Clubs', 'Department Stores', 'Optometrists, Optical Goods and Eyeglasses']",24481.28971962617,0.30019506331966056,0.5958035330342337,0.8918846335867568,0.7404295051353875,0.05042016806722689,0.20915032679738563,367.0200000000041,23983.839999999997,0.015515771958482638,1.0122984274321873,0.5038490822484127,0.6680275795740321,99,67,1920,10,Female,596 Ninth Street,40.24,-76.92,25336.0,51110.0,3781.0,709,8,0.07397769516728625
79,25824.74,48.63416195856874,531,427,35,69,7614.23,15595.06,23627.98,2538.0766666666664,2599.1766666666667,2625.331111111111,2762.23,2244.95,3149.12,2106.4,3149.12,2106.4,1.7565517715758645,4.645822397121167,7.553950974393877,265.44799892508826,377.7038631344226,331.8589845643947,82,43,"['Utilities - Electric, Gas, Water, Sanitary', 'Money Transfer', 'Drug Stores and Pharmacies', 'Grocery Stores, Supermarkets', 'Department Stores']",49471.24528301887,0.29484246501610467,0.6038806199016911,0.9149358328486559,0.8041431261770244,0.06591337099811675,0.12994350282485875,-366.60000000000036,7562.139999999999,-0.04593507191607893,0.9413936650682442,0.48824627798802955,0.660025105827921,70,66,1949,10,Female,990 North Lane,30.36,-87.17,20045.0,29164.0,19851.0,625,4,0.6806679467837059
80,17380.14,29.210319327731092,595,573,19,3,5293.889999999999,11539.27,16092.400000000001,1764.6299999999999,1923.2116666666668,1788.0444444444447,2362.89,1201.32,2535.4900000000002,1201.32,2535.4900000000002,1201.32,1.240430151213133,3.883540918112989,5.810473614937641,581.5731622934472,476.87988304883095,449.07618521558,72,40,"['Drug Stores and Pharmacies', 'Wholesale Clubs', 'Eating Places and Restaurants', 'Telecommunication Services', 'Money Transfer']",44072.82828282828,0.3045942092526297,0.663934237583817,0.9259073862466011,0.9630252100840336,0.031932773109243695,0.005042016806722689,-951.4900000000016,6986.139999999999,-0.15235101787241156,1.534359879906789,0.45877165539934495,0.7170633342447366,82,67,1937,8,Female,362 Martin Luther King Street,41.01,-84.47,15090.0,21815.0,1597.0,498,5,0.07320650928260371
81,49955.44,41.42242122719735,1206,632,82,492,14957.970000000001,30159.949999999997,44009.590000000004,4985.990000000001,5026.658333333333,4889.954444444445,5270.49,4740.92,5942.2300000000005,4252.84,5942.2300000000005,4252.84,2.1550774955072014,5.361623904221121,8.282921880141409,266.9777891510812,563.0226116744041,498.82152833230606,104,47,"['Grocery Stores, Supermarkets', 'Wholesale Clubs', 'Drug Stores and Pharmacies', 'Money Transfer', 'Service Stations']",21760.68049792531,0.2994262486728172,0.6037370504593693,0.880976926637019,0.5240464344941956,0.06799336650082918,0.4079601990049751,-244.00999999999476,16310.30999999999,-0.016051198593867055,1.1776703221166747,0.4959547346729687,0.6853040439595096,66,68,1953,3,Female,804 Sixth Boulevard,29.57,-97.96,17440.0,35560.0,60397.0,723,5,1.6984533183352082
84,33562.21,31.903241444866918,1052,470,61,521,10909.3,21639.539999999997,30360.85,3636.433333333333,3606.5899999999997,3373.4277777777775,3962.1,3152.41,4173.41,3152.41,4173.41,2845.01,2.4606221906414456,5.864443394101655,8.63099660259928,427.44251009151395,429.0017895999971,487.9420678927412,100,42,"['Drug Stores and Pharmacies', 'Grocery Stores, Supermarkets', 'Wholesale Clubs', 'Money Transfer', 'Utilities - Electric, Gas, Water, Sanitary']",24958.401522359658,0.32504712889884185,0.6447590906558298,0.904614147876436,0.4467680608365019,0.05798479087452472,0.49524714828897337,179.0600000000013,12918.229999999996,0.016687417988787034,1.4812258708840753,0.5041373337880565,0.7127448671562225,47,68,1972,9,Male,23068 Park Street,36.49,-81.5,12630.0,25748.0,41455.0,738,3,1.6100279633369583
86,24230.55,32.22147606382978,752,414,337,1,7224.99,14872.380000000001,21843.489999999998,2408.33,2478.73,2427.054444444444,2614.01,2105.82,2697.5,2105.82,2713.36,2074.9,1.763948875482496,4.689488563547958,7.356314627717566,267.57485999248894,245.41474739713573,269.90359483115043,68,33,"['Tolls and Bridge Fees', 'Telecommunication Services', 'Money Transfer', 'Utilities - Electric, Gas, Water, Sanitary', 'Wholesale Clubs']",34936.13848202397,0.29817688826708433,0.6137863152095187,0.9014855213769394,0.550531914893617,0.44813829787234044,0.0013297872340425532,-422.40000000000146,7901.270000000004,-0.05523453099685005,1.133430687508877,0.4857991794184925,0.6808609796328335,24,65,1995,6,Male,7675 Main Boulevard,33.0,-81.3,11384.0,23212.0,25138.0,799,3,1.0829743236257108
